ISO3,NAME,D_T_DIFF,LATITUDE,LONGITUDE,Norm_T_Diff
USA,Anchorage,0.882263196586,61.3565392528,-149.630304791,0.036242324548338
RUS,Njandoma,1.2040667545,61.6565294199,40.2219139312,0.0518881922500095
NOR,Vinstra,0.10780150389,61.5577050211,9.95297249229,0.0046401041392428
FIN,Pori,1.51085092822,61.4565408633,21.8710469135,0.0661630669731683
FIN,Tampere,1.1034493892,61.4483980408,23.7887209522,0.0481678916816257
NOR,Flor?,0.236839296188,61.6097270917,5.07883210102,0.0115381036063397
FRO,Vágs,4.08313898051,61.5378863212,-6.84377569739,0.2754061138822975
NOR,Koppang,1.05331982514,61.5737764348,11.0321547531,0.043111840490324
USA,Hooper Bay,-1.5164983165,61.5344927061,-166.106164667,-0.070848912805828
SWE,Bollnäs,0.654306102212,61.377684137,16.1797378778,0.0291568887163035
NOR,F?rde,-0.533127529727,61.4534624929,5.83043161483,-0.0222304590864498
SWE,Söderhamn,1.36319889365,61.2876976304,16.9983841038,0.0609529057962858
FIN,Vammala,0.836815555701,61.2710452681,22.784642232,0.0361203097691726
NOR,?vre Årdal,0.383684701493,61.3225450278,7.81185982547,0.0169569856300206
RUS,Kotlas,1.02898800444,61.2724244091,46.8854425741,0.039351982598426
NOR,Lillehammer,0.425546256824,61.1926298707,10.3749302154,0.0183489124085669
FIN,Lappeenranta,1.30215304565,61.1119716054,28.4670632382,0.0558502730475221
FIN,Lahden,0.571570613221,61.0494712026,25.7841901934,0.0249647926637947
NOR,Sogndalsfj?ra,1.24635074469,61.2104674603,7.11191754176,0.0581206087884247
SWE,Älvdalen,0.183059208167,61.1841488771,14.1053222111,0.0082910590651851
SWE,Kilafors,0.443592666649,61.2290967492,16.6114552658,0.019189858250721
NOR,Årdalstangen,-0.690668700942,61.2391837305,7.70200078921,-0.0297251483811036
NOR,H?yanger,1.01527217865,61.225639034,6.08070260614,0.0444535439389162
FIN,Rauma,0.989423957044,61.1360569804,21.5833202876,0.0444422599432872
NOR,Hermannsverk/Leikanger,2.02972065598,61.1967568874,6.8434707186,0.0941899188847986
USA,Valdez,4.34125791298,61.1115361168,-146.336232709,0.254272406506363
NOR,Rena,0.91975070028,61.1459622205,11.3636429483,0.0384413792118837
SWE,Orsa,0.893878976428,61.0212730345,14.5625433759,0.039631506713576
RUS,Velsk,2.30110737644,61.0726281608,42.0958027323,0.0930081821955982
NOR,Lærdals?yri,0.598172743749,61.080035604,7.52074456581,0.0267347633150026
NOR,Viks?yri,-0.429145456924,61.0716504772,6.58121165559,-0.020138708493135
FIN,Helsinki,1.94429739665,60.4631271879,24.8786202711,0.0811822716256821
RUS,Podporo?je,1.03974270681,60.931905257,34.116488722,0.0435476940763299
NOR,Hamar,1.55668559832,60.8208296107,11.0549975835,0.067510179351418
SWE,Norrsundet,0.829788848127,60.9222261947,17.0698397703,0.0367926600324653
FIN,Kouvola,0.693969584359,60.8434647012,26.7393225298,0.0281321849967084
USA,Kenai,-0.485782410663,60.6485016911,-151.277900107,-0.0195851059259903
SWE,Leksand,0.549748799264,60.7312772851,15.0505894226,0.0243365907194013
SWE,Ockelbo,1.07801619914,60.8950856779,16.7097138985,0.0447574321993056
CAN,Hay River,2.58277445304,60.7931133551,-115.801321748,0.1109798713620884
NOR,Dokka,0.831264222503,60.8362648701,10.1129278683,0.0354224724997359
CAN,Whitehorse,0.674730614493,60.7218623914,-135.054913058,0.027546323567007
NOR,Bergen,1.46433402321,60.4332479126,5.41977173378,0.0668805997033786
FIN,Forssa,0.464180048069,60.8143150666,23.6015918654,0.0192982784388152
USA,Bethel,1.90689515822,60.8018852344,-161.79331254,0.0705046857318351
FIN,Uusikaupunki,1.17356127227,60.8110499205,21.4702677498,0.0528806571641343
FIN,Orimattila,0.457596112543,60.806186761,25.7451741847,0.0186792525449311
SWE,Borlänge,1.12018686619,60.5263358005,15.6444771431,0.0483571257364654
SWE,Gävle,1.03835637555,60.6258430248,16.8987444822,0.0450624707405973
RUS,Lodejnoje Pole,0.742242493334,60.7457018154,33.6096742046,0.0307013947185627
RUS,Lensk,0.672249907147,60.7291054997,114.936085162,0.0310270735398839
RUS,Velikij Ustjug,2.63315696649,60.7603101374,46.3088418693,0.1009842070981219
NOR,Gol,0.000198425196988,60.6797457784,8.74982955569,8.356246328671476e-06
RUS,Vyborg,0.874388767372,60.7052709186,28.8097134264,0.0367277744619596
SWE,Malung,0.647460159912,60.6915667489,13.6769369596,0.0281907619492353
GRL,Qaqortoq,2.47467258682,60.7288509151,-46.0508993675,0.1319487513606884
FIN,Turku,1.72738542627,60.4999294245,22.2671856339,0.0729857310232205
NOR,Vossevangen,-0.57067829333,60.6325989893,6.45597863251,-0.0235001887521014
FIN,M?nts?l?,0.740612639405,60.6242605706,25.3049253763,0.0290338554987538
NOR,Flisa,0.410097083858,60.6154722202,12.0363109617,0.0172535337052817
NOR,Geilo,-0.553386861626,60.5674113915,8.25372868613,-0.0232993295610657
FIN,Kotka,1.6861843313,60.5541050234,27.0201050081,0.0713476297248967
NOR,Dale,-0.0739776994627,60.5756474692,5.79032132097,-0.003007509402047
NOR,Nesbyen,0.907474944208,60.5722087252,9.10866605959,0.0377728370059706
USA,Cordova,-1.37585684586,60.5479287197,-145.752937127,-0.0698247534361356
SWE,Karlholmsbruk,0.188547008547,60.5203183188,17.6151026416,0.0083537506674442
SWE,Mockfjärd,0.666708351301,60.4993090802,14.9668439439,0.0284702307964536
NOR,Kirkenær,0.645413533835,60.4594068625,12.0745288436,0.0267473491021549
FIN,Salo,0.647647650448,60.4098986191,23.125701837,0.0265225485993574
SWE,Långshyttan,0.939785550834,60.4496694495,16.0384574466,0.0389318179252171
NOR,Grua,2.31816350913,60.3587674475,10.5707834572,0.0997141923713646
FIN,Lohja,0.528953489828,60.2996714733,24.2056250448,0.0214183660774503
SWE,Hedesunda,1.41825238838,60.3977749953,17.0060042223,0.0603132877832665
NOR,Oslo,1.53872191075,59.619607269,10.4964654141,0.0644747281280715
USA,Cohoe,0.192301323528,60.337136495,-151.270938992,0.0084951684338417
SWE,Tierp,0.404879017696,60.3334849156,17.507484089,0.0168049655075003
RUS,Severouralsk,1.1290021252,60.2176981932,59.9406800369,0.0436246586741902
SWE,Östhammar,0.93432306031,60.286772811,18.3821280951,0.042187166553317
SWE,Horndal,0.647179811058,60.2927256116,16.4148011472,0.0272978316900981
FIN,Maarianhamina,1.0540117363,60.1523779914,19.9837267106,0.0474839974276677
NOR,Kongsvinger,0.198239734943,60.2019527091,12.0207534907,0.0083608151331197
RUS,Sankt Peterburg,1.97740389855,59.8634075986,30.3804588179,0.0838776971892813
NOR,Skarnes,0.913017925877,60.251941373,11.7072287642,0.0383574451354418
SWE,Örbyhus,0.335648484848,60.2424367962,17.7004937024,0.0140541407464507
NOR,H?nefoss,1.90004015675,60.1764165459,10.2895750087,0.079978843260097
SWE,Avesta,0.712583333333,60.1594164643,16.2317531568,0.0299600805684268
SWE,Österbybruk,0.6024736343,60.2009353969,17.8951705654,0.0248454265298115
USA,Seward,-0.365951015532,60.1235766641,-149.395915392,-0.0168599295606148
SWE,Ludvika,0.0821719503076,60.1273910442,15.1816587148,0.0036960162491089
SWE,Gimo,0.00361598440544,60.1756854348,18.1936567297,0.0001504112999012
SWE,Ekshärad,0.861615206186,60.1686686688,13.4978012764,0.034968539875587
SWE,Östervåla,0.801397101449,60.1816669481,17.1820581779,0.033380789861466
SWE,Tärnsjö,-0.167967867998,60.1585736044,16.9334769921,-0.0069998490842261
GBR,Lerwick,0.148353982301,60.1576297884,-1.16217791258,0.0079039307486726
NOR,Årnes,0.889821002387,60.1263329396,11.4729539566,0.0361199324946527
NOR,Odda,3.25758771292,60.0808543182,6.54780987612,0.1694979121252386
SWE,Hallstavik,1.57018576412,60.0622337986,18.6112598167,0.067841098030707
RUS,Uraj,1.6993442623,60.1249817775,64.7799836472,0.0595203233828385
SWE,Hagfors,0.401012048478,60.0378564406,13.6532655452,0.0166418288455124
SWE,Fagersta,0.670604252962,60.023511003,15.8509512587,0.0294575969140921
SWE,Alunda,0.698245065468,60.0688872151,18.0869510061,0.027150613440593
SWE,Uppsala,1.94439794462,59.8894708184,17.6586684923,0.0757767442296586
SWE,Björklinge,-0.223478584115,60.0337952282,17.5520984629,-0.0087169145025148
NOR,Skotterud,1.21332741458,59.9771956173,12.1523732795,0.0497922112648166
SWE,Charlottenberg,1.19094760457,59.8926816176,12.2969113268,0.0480210889433871
FIN,Tammisaari,0.930009113541,59.9915913135,23.4721653539,0.0398438603115122
RUS,Volhov,1.03617844506,59.9219119376,32.3250871329,0.0431655011389879
SWE,Lesjöfors,-0.239832313342,59.9787183719,14.1840040192,-0.0104995471289359
RUS,Krasnoturinsk,1.18880922955,59.7995917548,60.1249069287,0.0469283483525672
SWE,Sala,0.613010456797,59.9257346345,16.6004447608,0.0245039788936336
SWE,Morgongåva,1.35161161161,59.9410109982,16.8845106253,0.0540823728217337
SWE,Kopparberg,0.341369986631,59.8935298923,15.0029315945,0.0151510676612178
NOR,Rjukan,-0.113923104084,59.8895987991,8.6616365266,-0.0046829712822311
NOR,Bj?rkelangen,0.901378713825,59.9065367079,11.5109319102,0.0367849980440135
NOR,Fitjar,1.7195261708,59.9187252475,5.32801036748,0.0810858911213508
RUS,Sosnovyj Bor,1.05421888777,59.8764482773,29.1023130252,0.0448414429561049
SWE,Norrtälje,0.997600469798,59.7796756691,18.7045182988,0.04135648967832
NOR,Husnes,0.564464761905,59.8276418144,5.76316178799,0.0253394841363205
SWE,Munkfors,0.808303085259,59.82755836,13.5286053983,0.0334470807435954
SWE,Virsbo,-0.281123188406,59.8733871028,16.0679830716,-0.0119871955308239
SWE,Skinnskatteberg,0.0376455696202,59.8327313297,15.69911892,0.0016567543658264
NOR,Leirvik,1.58236369269,59.7883373653,5.33281363034,0.0738382467567871
USA,Anchor Point,0.567074470674,59.7799709957,-151.812321937,0.0263043377888018
SWE,Åmotfors,-0.108856986601,59.7659540076,12.3607739884,-0.0044629394076589
SWE,Hallstahammar,0.678421570436,59.6502375321,16.2318961616,0.0280837409481359
SWE,Rimbo,0.594982265872,59.745343335,18.3709544018,0.0232620279935353
SWE,Knivsta,0.260074102555,59.7334739514,17.7933384766,0.0096693355371717
NOR,Fagerstrand,0.588434677905,59.745770969,10.6120515068,0.0250642833386016
SWE,Filipstad,0.111011269791,59.7142716369,14.1697704473,0.0047388022897511
RUS,Berezniki,1.40849525025,59.5110352543,56.8202159582,0.0550127512514492
RUS,Magadan,-0.247538461538,59.6197866882,150.845596442,-0.0104145497733951
USA,Fritz Creek,0.316001980852,59.7455197173,-151.279488378,0.0138746229367541
SWE,Västerås,2.32427844323,59.6334023008,16.5368650655,0.0950361453411875
SWE,Örsundsbro,0.344004065041,59.7326188238,17.3180482052,0.0130915363314401
SWE,Täby,1.90150943396,59.7306302285,18.5056738183,0.0744168749314492
RUS,Serov,1.40233910723,59.6215585316,60.6021775828,0.0543758698023804
SWE,Storå,0.585923519917,59.7008820051,15.1154166026,0.0255949691749583
USA,Homer,1.05579101261,59.6515558339,-151.486602435,0.0499904637586957
SWE,Arvika,0.950994537923,59.6674891208,12.6009673801,0.0399791552578617
RUS,Tihvin,0.331408397068,59.6396730297,33.5173772084,0.0131918068929949
NOR,Sauda,0.885080781857,59.6475673784,6.35938665677,0.0354313857207592
SWE,Stockholm,2.48264107133,59.350440239,17.9697084,0.1024468972105666
SWE,Enköping,1.10069601934,59.6424261764,17.0783950101,0.0417269389017265
NOR,Skj?nhaug,0.475952136752,59.6391233712,11.3269370488,0.0192268995395212
SWE,Molkom,0.177192274166,59.6073789551,13.7413411804,0.0072129758938633
NOR,Askim,0.903695027043,59.5866731424,11.19842395,0.0369931842585496
SWE,Nykroppa,1.28274825175,59.6269774973,14.3020918414,0.0550627945135124
NOR,Svelvik,0.0851789651148,59.619719579,10.4239080845,0.0036797543898433
SWE,Karlstad,1.90195126064,59.441199712,13.381997368,0.0811596647421675
RUS,Pikaljovo,0.573340293871,59.5404554913,34.1619258766,0.0237134281630537
NOR,Notodden,0.980854418904,59.5728001276,9.22247708925,0.0392034769276802
SWE,Kolsva,0.184644389945,59.5912499919,15.8560941334,0.0077195933432558
EST,Loksa,0.658904926867,59.5835396903,25.7327402616,0.0280899918117333
NOR,Tofte,0.537255055959,59.5651663053,10.5779969346,0.0233165039185329
SWE,Köping,1.62664321323,59.4549592692,15.974719672,0.0672625487536909
RUS,Sokol,0.528732367983,59.4724050799,40.0981759653,0.0206049629004894
EST,Tallinn,0.890685620059,59.3913667738,24.7264719646,0.0351592235666781
EST,Kunda,0.576987330331,59.4918959598,26.5303884375,0.0232603339087715
NOR,Seljord,-0.254722941647,59.482832067,8.62164324534,-0.0106176046326672
NOR,Sand,-1.34679347826,59.4828148019,6.28020522039,-0.0545635095381988
NOR,?rje,0.907998071094,59.4834100676,11.6748842529,0.0367541607449324
NOR,B?,1.00743118385,59.415529066,9.14463962492,0.04087646208697
NOR,Haugesund,1.3129240278,59.3340848068,5.34296426749,0.0578887556852262
SWE,Eskilstuna,2.67466791376,59.3810785565,16.4970289965,0.1096055247281412
EST,Narva-J?esuu,-0.175134883721,59.4391565216,28.0534382384,-0.0069971289732216
NOR,Rakkestad,0.370276610302,59.4283038529,11.3460090758,0.0151163493635099
SWE,Fellingsbro,0.69850719755,59.4356610807,15.5849921878,0.029177540739742
EST,Kohtla-J?rve,1.54739224314,59.3548195822,27.2353402508,0.060712472425501
RUS,Kingisepp,0.375204833481,59.3848584431,28.5609967829,0.0150581297009798
SWE,Årjäng,0.595582372881,59.3952936869,12.1384679629,0.0249349366538936
EST,Sillam?e,0.0756596370402,59.3655521553,27.7304913355,0.0028273195407389
EST,Narva,2.33058376945,59.3737173367,28.11964684,0.0963685153372948
SWE,Strängnäs,1.00552635804,59.3681836283,17.0259941225,0.0396559453218376
SWE,Karlskoga,0.955250629974,59.3025714291,14.4912075972,0.0413333713935698
SWE,Örebro,1.60884460474,59.1945556766,15.1342868837,0.0677732486674448
EST,Rakvere,0.219248091861,59.3401810699,26.3833913703,0.0082051130228602
SWE,Kristinehamn,1.5360052802,59.3238448328,14.1006379357,0.0651626232577835
SWE,Stallarholmen,0.00922683051719,59.3634016497,17.2218137153,0.0003788243495356
EST,Paldiski,1.08249450549,59.348113987,24.0842252983,0.0471172058849817
RUS,Vologda,1.47352050703,59.212281592,39.858004304,0.0570281789855692
EST,Kehra,-0.243855866954,59.3343966386,25.3448451335,-0.0092969233970086
NOR,Ulefoss,1.02787875452,59.2875639385,9.1771592558,0.0415745124048102
NOR,Lervik,0.316483194573,59.2769205386,10.774672405,0.0128137990591167
USA,Haines,-0.780890547008,59.2451368841,-135.447091131,-0.0376990110364996
SWE,Mariefred,0.731956542,59.2627841133,17.1739448838,0.029896013051961
EST,Tapa,1.61254087837,59.2611952037,25.9443648934,0.0591461962180084
RUS,Cerepovec,0.684763489754,59.163340122,37.8154036106,0.0283081150670782
SWE,Björneborg,-0.483945403039,59.2425454462,14.249357719,-0.0206098934200743
SWE,Odensbacken,1.50093443873,59.1733311529,15.5130525485,0.0639839781031716
SWE,Fjugesta,0.074241004935,59.1736053049,14.8692698545,0.0030389411437844
SWE,Säffle,1.7159369697,59.1432053006,12.9448932252,0.0728416254680442
NOR,Stavanger,1.15971581649,58.793688686,5.77134043222,0.0497314004471692
EST,Tamsalu,0.719727075812,59.1645770028,26.1250744387,0.0263950780408858
SWE,Hälleforsnäs,0.132117240893,59.1519719935,16.5032812947,0.0053612165158612
SWE,Dalarö,0.794808295153,59.1454988047,18.408941623,0.0359594835996744
SWE,Malmköping,1.00543198737,59.1349429762,16.7310812084,0.0405819697827863
RUS,Slancy,0.619637296744,59.101534138,28.1213262394,0.0251496456851052
NOR,Preststranda,0.488986475142,59.0977944332,9.06180070874,0.0192934596935623
RUS,Gubaha,0.619472590221,58.9591912926,57.6143902005,0.024957960604353
SWE,Åmål,2.11036046326,59.0602873547,12.6871619726,0.0922384588273077
USA,Dillingham,-0.302480870829,59.0428294633,-158.51493517,-0.0115090633826147
SWE,Pålsboda,-0.129515878227,59.066703834,15.3384615579,-0.0053439913361574
SWE,Vingåker,1.95098303669,59.0513052705,15.8848768807,0.0813343691115365
SWE,Gnesta,0.741013815522,59.0442653838,17.3139494694,0.0297195455062824
RUS,Kudymkar,1.69606332676,59.0030209244,54.6646160136,0.0619624696189082
SWE,Bengtsfors,0.203984285863,58.993182504,12.258801386,0.0085384339753797
SWE,Katrineholm,0.654140007681,58.9891577788,16.2204377708,0.0268536997069253
EST,Rapla,0.0329057660012,58.9788410162,24.8260074268,0.0011997387845755
GBR,Kirkwall,1.99071289274,58.9719443843,-2.96319746499,0.1005103115313576
SWE,Nynäshamn,1.60825857705,58.9613410213,17.9085701716,0.0672297449402608
SWE,Laxå,0.803372229462,58.9715464739,14.6286367906,0.0347135942712419
SWE,Gullspång,0.879343869732,58.9678311191,14.0794303076,0.03996696538437
EST,K?rdla,-0.0852807269249,58.9883724863,22.7520247261,-0.0036910794862325
SWE,Trosa,2.18798914384,58.9335752463,17.5191591526,0.0915304787580122
EST,Haapsalu,0.525328769077,58.9326436602,23.557380761,0.022066246069102
SWE,Strömstad,-0.570341356405,58.9120403819,11.9344967703,-0.0231411156554129
NOR,Krager?,0.717857677903,58.8942980619,9.33743892377,0.0295666140436579
EST,Paide,0.495742922498,58.8909239405,25.5523627163,0.0183003203673969
SWE,Askersund,1.03994324211,58.8892113516,14.9193753575,0.0456625223976844
NOR,Kristiansand,0.400022098282,58.3755990505,8.41926540497,0.0167234730627495
SWE,Stigtomta,0.529372898802,58.8083728226,16.7478887551,0.0217487130706904
CAN,Fort Nelson,0.122514017922,58.7631134496,-122.702819862,0.004922627993901
SWE,Hova,0.876483829548,58.8547386217,14.2193545854,0.0378164121032312
EST,Mustvee,-0.0659307178631,58.8424517646,26.9367010902,-0.0027926768471362
RUS,Lesnoj,0.890209149879,58.7178582225,59.6399343493,0.0368949772304396
EST,T?ri,0.314675273246,58.8064715344,25.435373853,0.0118613825389497
RUS,Omutninsk,0.701878428791,58.713631917,52.2246767181,0.0270980310325756
SWE,Nyköping,0.935660706704,58.7405881133,16.9978395733,0.03843355084742
RUS,Luga,0.549282356835,58.7380057783,29.8558849169,0.0227498004263486
RUS,Slobodskoj,1.94649148664,58.7103647321,50.1319461006,0.0728001813229678
EST,J?geva,1.85245915402,58.7420663829,26.3969206929,0.0723463245930624
RUS,Kirov,1.32051064944,58.5642743929,49.6536609519,0.0480396844404319
SWE,Mariestad,1.44406835099,58.698961807,13.8621015979,0.0618144753943106
NOR,Ris?r,-0.530268886044,58.7215160611,9.20802860374,-0.0223709574045285
SWE,Tanumshede,0.654132729332,58.7147787567,11.3142813717,0.025836394028789
SWE,Finspång,0.936735090063,58.7131336134,15.7937129853,0.0391079850269984
SWE,Töreboda,0.845861818957,58.7109103257,14.1314455299,0.0344994560077082
RUS,Velikij Novgorod,1.38603961165,58.5865681026,31.2942757203,0.0577068315129416
SWE,Norrköping,1.03045338919,58.5894035059,16.2213736791,0.0421173502561636
EST,P?ltsamaa,0.535019078734,58.6563096352,25.9804781819,0.0202656228271302
EST,Kallaste,0.0365482954545,58.6581619005,27.1599374437,0.001517855299366
RUS,Aldan,-0.597114831804,58.6017415523,125.400459895,-0.0244692618139423
EST,V?hma,0.160653266332,58.6353269194,25.5602691096,0.0060066247603913
CAN,High Level,1.82852881499,58.5315022369,-117.130643203,0.0764425801361851
RUS,Jenisejsk,-0.0450723025309,58.4928871002,92.1564593467,-0.0016974914922985
SWE,Motala,1.39291906548,58.5560444667,15.0445237876,0.0605218655998966
SWE,Skärblacka,0.54879498912,58.5567629387,15.9387957249,0.0225745809573742
SWE,Munkedal,0.550957495656,58.5043528429,11.6338384366,0.0219092984317297
SWE,Färgelanda,1.26223878476,58.5666424725,11.9959263638,0.0504879897698148
SWE,Borensberg,-0.0122974285487,58.567246048,15.2897586879,-0.0005060877141348
SWE,Brålanda,1.06861657303,58.5645201309,12.3553304362,0.0430403355181735
SWE,Mölltorp,1.93407062504,58.5350125544,14.461838438,0.0900704046566579
SWE,Götene,1.73096741421,58.5190686753,13.484372203,0.0707198837594862
SWE,Lidköping,1.15484489189,58.4894430007,13.1995981036,0.0478316320649651
NOR,Moi,0.728924866583,58.495834639,6.52181608305,0.0283473751357294
SWE,Linköping,1.46978484249,58.3954989348,15.4798612122,0.060390805442492
EST,Suure-Jaani,-0.61623655914,58.5334622086,25.4823328764,-0.0235328416799874
RUS,Dobrjanka,0.333905287538,58.490742754,56.4081993527,0.0130975726190974
RUS,Buj,0.985113199318,58.4773604264,41.5274462278,0.0394991285500717
